relation,display_relation,x_id,x_type,x_name,x_source,y_id,y_type,y_name,y_source
drug_drug,synergistic interaction,DB00629,drug,Guanabenz,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00637,drug,Astemizole,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00674,drug,Galantamine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00760,drug,Meropenem,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00790,drug,Perindopril,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00792,drug,Tripelennamine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00804,drug,Dicyclomine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00812,drug,Phenylbutazone,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00918,drug,Almotriptan,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01098,drug,Rosuvastatin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01220,drug,Rifaximin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01241,drug,Gemfibrozil,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01261,drug,Sitagliptin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01415,drug,Ceftibuten,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01421,drug,Paromomycin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01558,drug,Bromazepam,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01559,drug,Clotiazepam,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB01978,drug,"7,9-Dimethylguanine",DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB04729,drug,Gentamicin C1a,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB04911,drug,Oritavancin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB04930,drug,Permethrin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB05239,drug,Cobimetinib,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB06204,drug,Tapentadol,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB06414,drug,Etravirine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB06813,drug,Pralatrexate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB08797,drug,Salicylamide,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB08868,drug,Fingolimod,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB08906,drug,Fluticasone furoate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09106,drug,Hydroxyethyl Starch,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09163,drug,Technetium Tc-99m exametazime,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09285,drug,Morniflumate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09289,drug,Tianeptine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09320,drug,Procaine benzylpenicillin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB09407,drug,Magnesium chloride,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11752,drug,Bryostatin 1,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11817,drug,Baricitinib,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11919,drug,6-O-benzylguanine,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB11952,drug,Duvelisib,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB12615,drug,Plazomicin,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB12670,drug,Rolofylline,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB13430,drug,Mebutizide,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB14526,drug,Chromic citrate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB14754,drug,Solriamfetol,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB15566,drug,Prednisolone acetate,DrugBank,DB00208,drug,Ticlopidine,DrugBank
drug_drug,synergistic interaction,DB00278,drug,Argatroban,DrugBank,DB01481,drug,1-Testosterone,DrugBank
drug_drug,synergistic interaction,DB08906,drug,Fluticasone furoate,DrugBank,DB01481,drug,1-Testosterone,DrugBank
drug_drug,synergistic interaction,DB11529,drug,Melengestrol,DrugBank,DB01481,drug,1-Testosterone,DrugBank
drug_drug,synergistic interaction,DB15566,drug,Prednisolone acetate,DrugBank,DB01481,drug,1-Testosterone,DrugBank
drug_drug,synergistic interaction,DB00278,drug,Argatroban,DrugBank,DB01569,drug,Formebolone,DrugBank
drug_drug,synergistic interaction,DB00200,drug,Hydroxocobalamin,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00278,drug,Argatroban,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00294,drug,Etonogestrel,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00490,drug,Buspirone,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00512,drug,Vancomycin,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00515,drug,Cisplatin,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00558,drug,Zanamivir,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00586,drug,Diclofenac,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00760,drug,Meropenem,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00790,drug,Perindopril,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00804,drug,Dicyclomine,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00812,drug,Phenylbutazone,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00918,drug,Almotriptan,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB01241,drug,Gemfibrozil,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB01261,drug,Sitagliptin,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB01415,drug,Ceftibuten,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB01421,drug,Paromomycin,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB01558,drug,Bromazepam,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB04729,drug,Gentamicin C1a,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB04930,drug,Permethrin,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB06813,drug,Pralatrexate,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB08797,drug,Salicylamide,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB09106,drug,Hydroxyethyl Starch,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB09163,drug,Technetium Tc-99m exametazime,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB09285,drug,Morniflumate,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB09320,drug,Procaine benzylpenicillin,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB09407,drug,Magnesium chloride,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB11817,drug,Baricitinib,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB12615,drug,Plazomicin,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB12670,drug,Rolofylline,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB13430,drug,Mebutizide,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB14526,drug,Chromic citrate,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB14754,drug,Solriamfetol,DrugBank,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
drug_drug,synergistic interaction,DB00278,drug,Argatroban,DrugBank,DB11606,drug,Susoctocog alfa,DrugBank
drug_drug,synergistic interaction,DB00278,drug,Argatroban,DrugBank,DB13150,drug,Coagulation factor VII human,DrugBank
drug_drug,synergistic interaction,DB00278,drug,Argatroban,DrugBank,DB13999,drug,Moroctocog alfa,DrugBank
drug_drug,synergistic interaction,DB00200,drug,Hydroxocobalamin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00278,drug,Argatroban,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00294,drug,Etonogestrel,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00358,drug,Mefloquine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00433,drug,Prochlorperazine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00490,drug,Buspirone,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00494,drug,Entacapone,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00512,drug,Vancomycin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00515,drug,Cisplatin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00532,drug,Mephenytoin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00558,drug,Zanamivir,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00574,drug,Fenfluramine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00586,drug,Diclofenac,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00611,drug,Butorphanol,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00629,drug,Guanabenz,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00637,drug,Astemizole,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00674,drug,Galantamine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00725,drug,Homatropine methylbromide,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00760,drug,Meropenem,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00790,drug,Perindopril,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00804,drug,Dicyclomine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00812,drug,Phenylbutazone,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00876,drug,Eprosartan,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00918,drug,Almotriptan,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00935,drug,Oxymetazoline,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00941,drug,Hexafluronium,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01098,drug,Rosuvastatin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01220,drug,Rifaximin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01241,drug,Gemfibrozil,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01261,drug,Sitagliptin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01347,drug,Saprisartan,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01354,drug,Heptabarbital,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01393,drug,Bezafibrate,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01415,drug,Ceftibuten,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01421,drug,Paromomycin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01437,drug,Glutethimide,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01545,drug,Ethyl loflazepate,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01558,drug,Bromazepam,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01559,drug,Clotiazepam,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB01612,drug,Amyl Nitrite,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB03322,drug,Dexpropranolol,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB04729,drug,Gentamicin C1a,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB04872,drug,Osanetant,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB04930,drug,Permethrin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB05239,drug,Cobimetinib,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB05889,drug,Inotuzumab ozogamicin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB06204,drug,Tapentadol,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB06414,drug,Etravirine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB06527,drug,Tramiprosate,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB06813,drug,Pralatrexate,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB08797,drug,Salicylamide,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB08906,drug,Fluticasone furoate,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB08950,drug,Indoramin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB08960,drug,Hexamethonium,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB09007,drug,Chlorphenoxamine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB09106,drug,Hydroxyethyl Starch,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB09163,drug,Technetium Tc-99m exametazime,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB09285,drug,Morniflumate,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB09289,drug,Tianeptine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB09320,drug,Procaine benzylpenicillin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB09407,drug,Magnesium chloride,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB11281,drug,Bismuth subcarbonate,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB11428,drug,Medetomidine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB11760,drug,Talazoparib,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB11783,drug,Imidapril,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB11817,drug,Baricitinib,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB11898,drug,"2,4-thiazolidinedione",DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB11919,drug,6-O-benzylguanine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB11952,drug,Duvelisib,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB12615,drug,Plazomicin,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB12670,drug,Rolofylline,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB13234,drug,Propanidid,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB13354,drug,Phenprobamate,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB13430,drug,Mebutizide,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB13534,drug,Gedocarnil,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB13575,drug,Bietaserpine,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB13690,drug,Vinyl ether,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB13852,drug,Mefenorex,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB13948,drug,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB14526,drug,Chromic citrate,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB14754,drug,Solriamfetol,DrugBank,DB09241,drug,Methylene blue,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB00294,drug,Etonogestrel,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB00515,drug,Cisplatin,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB00586,drug,Diclofenac,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB00812,drug,Phenylbutazone,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB01381,drug,Ginkgo biloba,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB01415,drug,Ceftibuten,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB01481,drug,1-Testosterone,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB01569,drug,Formebolone,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB08797,drug,Salicylamide,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB09285,drug,Morniflumate,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB11478,drug,Zeranol,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB11606,drug,Susoctocog alfa,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB13150,drug,Coagulation factor VII human,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB13430,drug,Mebutizide,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB13999,drug,Moroctocog alfa,DrugBank,DB00278,drug,Argatroban,DrugBank
drug_drug,synergistic interaction,DB00016,drug,Erythropoietin,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00200,drug,Hydroxocobalamin,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00278,drug,Argatroban,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00294,drug,Etonogestrel,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00490,drug,Buspirone,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00512,drug,Vancomycin,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00532,drug,Mephenytoin,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00558,drug,Zanamivir,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00586,drug,Diclofenac,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00725,drug,Homatropine methylbromide,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00760,drug,Meropenem,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00790,drug,Perindopril,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00804,drug,Dicyclomine,DrugBank,DB00515,drug,Cisplatin,DrugBank
drug_drug,synergistic interaction,DB00812,drug,Phenylbutazone,DrugBank,DB00515,drug,Cisplatin,DrugBank
